customer_id,Total_Spending,num_of_orders,order_created_date,Return_Count,customer_age,customer_gender_encoded,Recency,Frequency,Average_Order_Value,Customer_segment,Customer_segment_label
53,89.0,1,2024-01-04 17:24:00.000000,1,53,0,15,0.08333333333333333,89.0,0,Low Value Customers
54,24.989999771118164,1,2022-11-14 09:26:00.000000,1,67,0,431,0.08333333333333333,24.989999771118164,0,Low Value Customers
55,29.989999771118164,1,2024-01-14 02:56:00.000000,1,15,1,5,0.08333333333333333,29.989999771118164,2,High Value Customers
56,15.989999771118164,1,2023-11-02 06:20:00.000000,1,28,1,78,0.08333333333333333,15.989999771118164,2,High Value Customers
57,13.0,1,2022-05-23 05:06:00.000000,1,56,0,606,0.08333333333333333,13.0,0,Low Value Customers
59,257.0,1,2021-09-13 16:01:00.000000,1,32,0,858,0.08333333333333333,257.0,1,Medium Value Customers
60,55.98999977111816,1,2020-04-25 16:07:00.000000,1,41,1,1364,0.08333333333333333,55.98999977111816,2,High Value Customers
61,52.98000144958496,1,2023-05-27 18:13:00.000000,1,69,0,237,0.08333333333333333,52.98000144958496,0,Low Value Customers
62,205.82999992370603,1,2023-10-29 17:12:00.000000,1,24,0,82,0.08333333333333333,205.82999992370603,1,Medium Value Customers
65,49.9900016784668,1,2020-08-13 09:58:00.000000,1,59,1,1254,0.08333333333333333,49.9900016784668,2,High Value Customers
67,131.0,1,2023-07-21 01:02:00.000000,1,44,1,182,0.08333333333333333,131.0,2,High Value Customers
68,70.95000076293945,1,2021-02-15 03:16:00.000000,1,57,0,1068,0.08333333333333333,70.95000076293945,0,Low Value Customers
70,177.55999946594238,1,2021-12-01 05:12:00.000000,1,40,0,779,0.08333333333333333,177.55999946594238,0,Low Value Customers
71,47.9900016784668,1,2023-07-19 14:02:00.000000,1,53,1,184,0.08333333333333333,47.9900016784668,2,High Value Customers
72,20.0,1,2022-12-13 05:51:00.000000,1,61,0,402,0.08333333333333333,20.0,0,Low Value Customers
73,146.0699977874756,1,2021-04-01 10:23:00.000000,1,56,1,1023,0.08333333333333333,146.0699977874756,2,High Value Customers
74,222.9899978637696,1,2023-06-23 18:37:00.000000,1,31,0,210,0.08333333333333333,222.9899978637696,1,Medium Value Customers
75,11.989999771118164,1,2023-12-23 13:30:00.000000,1,22,0,27,0.08333333333333333,11.989999771118164,0,Low Value Customers
76,43.190001010894775,1,2023-01-17 08:17:00.000000,1,16,1,367,0.08333333333333333,43.190001010894775,2,High Value Customers
77,16.989999771118164,1,2023-02-03 03:43:00.000000,1,40,1,350,0.08333333333333333,16.989999771118164,2,High Value Customers
79,16.5,1,2023-07-24 17:31:00.000000,1,69,1,179,0.08333333333333333,16.5,2,High Value Customers
80,37.130001068115234,1,2023-09-01 13:01:00.000000,1,16,0,140,0.08333333333333333,37.130001068115234,0,Low Value Customers
81,25.0,1,2021-03-05 01:14:00.000000,1,34,1,1050,0.08333333333333333,25.0,2,High Value Customers
83,42.0,1,2023-12-26 10:24:00.000000,1,50,0,24,0.08333333333333333,42.0,0,Low Value Customers
85,70.0,1,2023-06-11 16:28:00.000000,1,34,1,222,0.08333333333333333,70.0,2,High Value Customers
87,125.75,1,2022-10-22 07:17:00.000000,1,18,1,454,0.08333333333333333,125.75,2,High Value Customers
88,41.950000762939446,1,2024-01-09 07:28:00.000000,1,21,0,10,0.08333333333333333,41.950000762939446,0,Low Value Customers
89,43.9900016784668,1,2023-07-31 13:25:00.000000,1,58,1,172,0.08333333333333333,43.9900016784668,2,High Value Customers
90,131.520001411438,1,2023-08-27 12:16:00.000000,1,23,0,145,0.08333333333333333,131.520001411438,0,Low Value Customers
91,68.98999977111816,1,2024-01-13 04:31:00.000000,1,64,1,6,0.08333333333333333,68.98999977111816,2,High Value Customers
92,24.459999084472656,1,2023-05-13 01:56:00.000000,1,54,0,251,0.08333333333333333,24.459999084472656,0,Low Value Customers
94,48.9900016784668,1,2023-11-23 02:37:00.000000,1,17,1,57,0.08333333333333333,48.9900016784668,2,High Value Customers
97,29.989999771118164,1,2022-12-18 13:45:00.000000,1,13,1,397,0.08333333333333333,29.989999771118164,2,High Value Customers
98,18.0,1,2022-05-26 16:04:00.000000,1,32,0,603,0.08333333333333333,18.0,0,Low Value Customers
99,155.99000549316406,1,2023-10-22 15:37:00.000000,1,52,0,89,0.08333333333333333,155.99000549316406,0,Low Value Customers
100,10.989999771118164,1,2023-12-09 15:57:00.000000,1,40,1,41,0.08333333333333333,10.989999771118164,2,High Value Customers
103,49.9900016784668,1,2023-11-19 09:16:00.000000,1,12,0,61,0.08333333333333333,49.9900016784668,0,Low Value Customers
104,259.97999572753906,1,2023-05-30 10:18:00.000000,1,28,1,234,0.08333333333333333,259.97999572753906,1,Medium Value Customers
105,89.98999786376953,1,2020-03-19 00:54:00.000000,1,49,1,1401,0.08333333333333333,89.98999786376953,2,High Value Customers
106,13.5,1,2023-08-28 14:15:00.000000,1,44,0,144,0.08333333333333333,13.5,0,Low Value Customers
107,22.989999771118164,1,2022-11-24 01:14:00.000000,1,63,1,421,0.08333333333333333,22.989999771118164,2,High Value Customers
109,28.979999542236328,1,2023-02-16 02:30:00.000000,1,35,1,337,0.08333333333333333,28.979999542236328,2,High Value Customers
111,126.22000122070312,1,2023-10-24 18:00:00.000000,1,47,1,87,0.08333333333333333,126.22000122070312,2,High Value Customers
112,68.95999908447266,1,2023-12-13 09:21:00.000000,1,42,0,37,0.08333333333333333,68.95999908447266,0,Low Value Customers
113,49.5,1,2023-03-27 09:05:00.000000,1,47,0,298,0.08333333333333333,49.5,0,Low Value Customers
114,72.0,1,2021-09-01 07:04:00.000000,1,21,1,870,0.08333333333333333,72.0,2,High Value Customers
115,23.950000762939453,1,2019-09-04 14:50:00.000000,1,68,1,1598,0.08333333333333333,23.950000762939453,2,High Value Customers
118,52.0,1,2020-04-21 02:59:00.000000,1,36,1,1368,0.08333333333333333,52.0,2,High Value Customers
119,379.9000129699707,1,2022-01-17 10:44:00.000000,1,37,0,732,0.08333333333333333,379.9000129699707,1,Medium Value Customers
120,158.0,1,2021-12-31 10:48:00.000000,1,53,1,749,0.08333333333333333,158.0,2,High Value Customers
121,35.0,1,2023-03-30 02:37:00.000000,1,34,1,295,0.08333333333333333,35.0,2,High Value Customers
122,227.01000213623047,1,2022-12-17 06:41:00.000000,1,31,1,398,0.08333333333333333,227.01000213623047,1,Medium Value Customers
124,85.98999977111816,1,2022-07-10 16:42:00.000000,1,61,1,558,0.08333333333333333,85.98999977111816,2,High Value Customers
125,219.0,1,2021-12-14 13:33:00.000000,1,35,1,766,0.08333333333333333,219.0,1,Medium Value Customers
126,83.18000030517578,1,2023-12-21 18:17:00.000000,1,47,1,29,0.08333333333333333,83.18000030517578,2,High Value Customers
127,260.94000244140625,1,2022-10-26 17:20:00.000000,1,33,0,450,0.08333333333333333,260.94000244140625,1,Medium Value Customers
128,179.25,1,2023-12-29 12:16:00.000000,1,40,0,21,0.08333333333333333,179.25,0,Low Value Customers
129,46.0,1,2021-04-25 02:06:00.000000,1,66,0,999,0.08333333333333333,46.0,0,Low Value Customers
131,102.7400016784668,1,2022-07-01 04:02:00.000000,1,59,0,567,0.08333333333333333,102.7400016784668,0,Low Value Customers
132,69.94999694824219,1,2022-01-04 12:53:00.000000,1,42,0,745,0.08333333333333333,69.94999694824219,0,Low Value Customers
133,6.949999809265137,1,2023-11-16 03:06:00.000000,1,58,1,64,0.08333333333333333,6.949999809265137,2,High Value Customers
134,50.380001068115234,1,2023-04-27 05:28:00.000000,1,13,1,267,0.08333333333333333,50.380001068115234,2,High Value Customers
136,91.95000076293944,1,2022-10-09 03:01:00.000000,1,19,0,467,0.08333333333333333,91.95000076293944,0,Low Value Customers
137,52.5,1,2021-06-25 00:51:00.000000,1,54,0,938,0.08333333333333333,52.5,0,Low Value Customers
138,130.64999389648438,1,2022-08-07 09:29:00.000000,1,20,0,530,0.08333333333333333,130.64999389648438,0,Low Value Customers
139,212.5,1,2023-06-17 13:42:00.000000,1,49,1,216,0.08333333333333333,212.5,1,Medium Value Customers
141,19.950000762939453,1,2022-09-26 15:54:00.000000,1,20,1,480,0.08333333333333333,19.950000762939453,2,High Value Customers
142,49.5,1,2023-07-22 16:21:00.000000,1,16,1,181,0.08333333333333333,49.5,2,High Value Customers
145,12.0,1,2020-07-26 04:49:00.000000,1,67,0,1272,0.08333333333333333,12.0,0,Low Value Customers
146,48.959999084472656,1,2023-04-13 06:01:00.000000,1,16,0,281,0.08333333333333333,48.959999084472656,0,Low Value Customers
147,151.0,1,2024-01-15 10:29:28.317841,1,44,1,4,0.08333333333333333,151.0,2,High Value Customers
148,209.0,1,2023-07-04 09:25:00.000000,1,69,1,199,0.08333333333333333,209.0,1,Medium Value Customers
149,66.91000175476074,1,2021-08-30 10:43:00.000000,1,22,1,872,0.08333333333333333,66.91000175476074,2,High Value Customers
151,32.900001525878906,1,2023-12-26 05:08:00.000000,1,57,1,24,0.08333333333333333,32.900001525878906,2,High Value Customers
152,88.5,1,2020-07-14 06:05:00.000000,1,43,0,1284,0.08333333333333333,88.5,0,Low Value Customers
155,84.45999908447266,1,2023-08-09 13:26:00.000000,1,55,0,163,0.08333333333333333,84.45999908447266,0,Low Value Customers
156,98.59000015258788,1,2023-09-14 08:33:00.000000,1,60,0,127,0.08333333333333333,98.59000015258788,0,Low Value Customers
157,136.0,1,2023-12-07 06:31:00.000000,1,35,1,43,0.08333333333333333,136.0,2,High Value Customers
158,66.0,1,2021-02-22 11:12:00.000000,1,34,1,1061,0.08333333333333333,66.0,2,High Value Customers
159,267.4799995422363,1,2021-03-26 08:40:00.000000,1,30,1,1029,0.08333333333333333,267.4799995422363,1,Medium Value Customers
160,181.51000213623047,1,2023-12-06 00:52:00.000000,1,33,1,44,0.08333333333333333,181.51000213623047,2,High Value Customers
161,9.970000267028809,1,2023-01-06 00:25:00.000000,1,28,0,378,0.08333333333333333,9.970000267028809,0,Low Value Customers
162,68.69000244140625,1,2023-08-22 04:43:00.000000,1,30,0,150,0.08333333333333333,68.69000244140625,0,Low Value Customers
166,19.989999771118164,1,2023-09-03 08:25:00.000000,1,70,0,138,0.08333333333333333,19.989999771118164,0,Low Value Customers
167,37.5,1,2022-07-20 06:13:00.000000,1,49,0,548,0.08333333333333333,37.5,0,Low Value Customers
168,25.0,1,2023-12-12 01:11:00.000000,1,54,0,38,0.08333333333333333,25.0,0,Low Value Customers
169,12.989999771118164,1,2020-06-08 14:29:00.000000,1,69,1,1320,0.08333333333333333,12.989999771118164,2,High Value Customers
170,19.5,1,2023-12-27 11:17:00.000000,1,47,1,23,0.08333333333333333,19.5,2,High Value Customers
171,15.0,1,2023-01-01 08:05:00.000000,1,64,1,383,0.08333333333333333,15.0,2,High Value Customers
172,25.0,1,2023-10-09 14:15:00.000000,1,57,0,102,0.08333333333333333,25.0,0,Low Value Customers
173,9.989999771118164,1,2022-08-30 15:52:00.000000,1,23,1,507,0.08333333333333333,9.989999771118164,2,High Value Customers
174,24.929999351501465,1,2023-11-13 14:38:00.000000,1,28,1,67,0.08333333333333333,24.929999351501465,2,High Value Customers
175,21.0,1,2023-06-25 06:27:00.000000,1,55,1,208,0.08333333333333333,21.0,2,High Value Customers
177,14.0,1,2020-09-30 03:30:00.000000,1,21,0,1206,0.08333333333333333,14.0,0,Low Value Customers
178,59.9900016784668,1,2019-12-20 04:20:00.000000,1,61,0,1491,0.08333333333333333,59.9900016784668,0,Low Value Customers
179,36.9900016784668,1,2023-08-20 02:48:00.000000,1,36,0,152,0.08333333333333333,36.9900016784668,0,Low Value Customers
181,105.35000228881836,1,2023-09-24 15:24:00.000000,1,39,1,117,0.08333333333333333,105.35000228881836,2,High Value Customers
184,40.0,1,2023-11-16 06:49:00.000000,1,67,0,64,0.08333333333333333,40.0,0,Low Value Customers
185,68.9000015258789,1,2020-04-14 10:18:00.000000,1,37,0,1375,0.08333333333333333,68.9000015258789,0,Low Value Customers
186,12.949999809265137,1,2024-01-01 12:08:00.000000,1,65,1,18,0.08333333333333333,12.949999809265137,2,High Value Customers
187,224.44000244140625,1,2023-04-06 05:15:00.000000,1,58,1,288,0.08333333333333333,224.44000244140625,1,Medium Value Customers
189,50.0,1,2023-01-09 09:44:00.000000,1,57,1,375,0.08333333333333333,50.0,2,High Value Customers
190,24.949999809265137,1,2024-01-16 13:22:29.851172,1,29,1,3,0.08333333333333333,24.949999809265137,2,High Value Customers
191,40.0,1,2023-07-14 03:54:00.000000,1,31,1,189,0.08333333333333333,40.0,2,High Value Customers
192,436.0,1,2022-12-04 18:45:00.000000,1,56,1,411,0.08333333333333333,436.0,1,Medium Value Customers
193,116.98999786376952,1,2022-12-20 10:47:00.000000,1,59,1,395,0.08333333333333333,116.98999786376952,2,High Value Customers
194,54.950000762939446,1,2020-05-10 15:28:00.000000,1,47,1,1349,0.08333333333333333,54.950000762939446,2,High Value Customers
197,127.15000152587892,1,2023-11-06 16:21:00.000000,1,13,1,74,0.08333333333333333,127.15000152587892,2,High Value Customers
198,119.48999977111816,1,2023-12-10 06:30:00.000000,1,57,1,40,0.08333333333333333,119.48999977111816,2,High Value Customers
199,51.950000762939446,1,2023-05-03 04:17:00.000000,1,53,0,261,0.08333333333333333,51.950000762939446,0,Low Value Customers
201,100.0,1,2023-10-13 15:20:00.000000,1,26,1,98,0.08333333333333333,100.0,2,High Value Customers
203,201.95000076293945,1,2023-10-05 05:09:00.000000,1,62,0,106,0.08333333333333333,201.95000076293945,1,Medium Value Customers
204,32.560001373291016,1,2020-07-13 15:49:00.000000,1,33,0,1285,0.08333333333333333,32.560001373291016,0,Low Value Customers
205,389.0,1,2024-01-04 01:21:00.000000,1,46,0,15,0.08333333333333333,389.0,1,Medium Value Customers
206,276.5,1,2020-04-28 06:20:00.000000,1,19,1,1361,0.08333333333333333,276.5,1,Medium Value Customers
207,30.800000190734863,1,2024-01-12 06:10:00.000000,1,53,1,7,0.08333333333333333,30.800000190734863,2,High Value Customers
208,66.5,1,2022-12-15 01:29:00.000000,1,15,0,400,0.08333333333333333,66.5,0,Low Value Customers
209,54.94000053405761,1,2020-10-06 15:56:00.000000,1,48,1,1200,0.08333333333333333,54.94000053405761,2,High Value Customers
210,9.760000228881838,1,2022-08-01 10:56:00.000000,1,32,1,536,0.08333333333333333,9.760000228881838,2,High Value Customers
211,67.07999992370605,1,2024-01-15 10:38:00.000000,1,35,1,4,0.08333333333333333,67.07999992370605,2,High Value Customers
212,62.9099998474121,1,2023-01-26 11:07:00.000000,1,33,1,358,0.08333333333333333,62.9099998474121,2,High Value Customers
213,51.97999954223633,1,2023-08-11 04:08:00.000000,1,24,1,161,0.08333333333333333,51.97999954223633,2,High Value Customers
214,65.5999984741211,1,2022-05-28 05:28:00.000000,1,46,1,601,0.08333333333333333,65.5999984741211,2,High Value Customers
215,19.989999771118164,1,2024-01-13 07:02:30.737219,1,31,1,6,0.08333333333333333,19.989999771118164,2,High Value Customers
217,34.9900016784668,1,2020-03-14 05:54:00.000000,1,68,0,1406,0.08333333333333333,34.9900016784668,0,Low Value Customers
218,82.77000045776367,1,2023-11-23 16:55:00.000000,1,12,1,57,0.08333333333333333,82.77000045776367,2,High Value Customers
219,49.900001525878906,1,2023-08-11 14:43:00.000000,1,18,1,161,0.08333333333333333,49.900001525878906,2,High Value Customers
220,178.0,1,2022-07-05 09:49:00.000000,1,57,0,563,0.08333333333333333,178.0,0,Low Value Customers
222,114.12000274658205,1,2022-04-26 03:05:00.000000,1,19,0,633,0.08333333333333333,114.12000274658205,0,Low Value Customers
224,143.49000549316406,1,2023-04-01 08:16:00.000000,1,50,1,293,0.08333333333333333,143.49000549316406,2,High Value Customers
225,52.0,1,2024-01-14 10:29:00.000000,1,12,1,5,0.08333333333333333,52.0,2,High Value Customers
226,26.0,1,2023-10-01 07:30:00.000000,1,47,1,110,0.08333333333333333,26.0,2,High Value Customers
227,86.25,1,2023-10-03 02:35:00.000000,1,32,0,108,0.08333333333333333,86.25,0,Low Value Customers
228,49.75,1,2022-04-19 06:18:00.000000,1,28,1,640,0.08333333333333333,49.75,2,High Value Customers
229,37.98999977111816,1,2020-02-10 05:33:00.000000,1,63,0,1439,0.08333333333333333,37.98999977111816,0,Low Value Customers
231,21.979999780654907,1,2021-12-08 12:00:00.000000,1,31,0,772,0.08333333333333333,21.979999780654907,0,Low Value Customers
232,224.89999961853027,1,2023-02-17 08:49:00.000000,1,48,0,336,0.08333333333333333,224.89999961853027,1,Medium Value Customers
233,62.0,1,2023-10-24 17:23:00.000000,1,62,1,87,0.08333333333333333,62.0,2,High Value Customers
234,124.5,1,2023-03-18 07:52:00.000000,1,26,0,307,0.08333333333333333,124.5,0,Low Value Customers
235,68.80000305175781,1,2024-01-03 14:51:00.000000,1,18,0,16,0.08333333333333333,68.80000305175781,0,Low Value Customers
236,89.5,1,2022-11-04 18:52:00.000000,1,56,0,441,0.08333333333333333,89.5,0,Low Value Customers
237,64.0,1,2023-08-08 02:53:00.000000,1,21,0,164,0.08333333333333333,64.0,0,Low Value Customers
238,74.19999885559082,1,2021-10-04 09:49:00.000000,1,62,0,837,0.08333333333333333,74.19999885559082,0,Low Value Customers
241,84.9900016784668,1,2024-01-15 18:35:31.698711,1,18,0,4,0.08333333333333333,84.9900016784668,0,Low Value Customers
242,39.950000762939446,1,2022-12-03 11:14:00.000000,1,28,1,412,0.08333333333333333,39.950000762939446,2,High Value Customers
243,256.9300060272217,1,2023-05-07 01:55:00.000000,1,20,0,257,0.08333333333333333,256.9300060272217,1,Medium Value Customers
244,253.0,1,2023-10-24 11:45:00.000000,1,50,0,87,0.08333333333333333,253.0,1,Medium Value Customers
245,147.3600025177002,1,2023-08-15 13:46:00.000000,1,62,0,157,0.08333333333333333,147.3600025177002,0,Low Value Customers
247,230.0,1,2023-05-08 01:58:00.000000,1,69,1,256,0.08333333333333333,230.0,1,Medium Value Customers
250,39.959999084472656,1,2023-10-19 01:18:00.000000,1,30,1,92,0.08333333333333333,39.959999084472656,2,High Value Customers
251,90.68000030517578,1,2022-10-10 11:30:00.000000,1,41,0,466,0.08333333333333333,90.68000030517578,0,Low Value Customers
252,49.5,1,2023-03-15 03:41:00.000000,1,39,0,310,0.08333333333333333,49.5,0,Low Value Customers
255,18.64999961853028,1,2021-07-22 09:27:00.000000,1,24,1,911,0.08333333333333333,18.64999961853028,2,High Value Customers
256,115.0,1,2022-10-15 11:47:00.000000,1,63,1,461,0.08333333333333333,115.0,2,High Value Customers
257,89.0,1,2022-05-27 10:15:00.000000,1,52,0,602,0.08333333333333333,89.0,0,Low Value Customers
258,34.0,1,2023-11-26 05:13:00.000000,1,53,1,54,0.08333333333333333,34.0,2,High Value Customers
259,64.5,1,2023-07-07 08:46:00.000000,1,48,0,196,0.08333333333333333,64.5,0,Low Value Customers
260,13.989999771118164,1,2022-12-05 14:59:00.000000,1,23,0,410,0.08333333333333333,13.989999771118164,0,Low Value Customers
262,94.94000244140624,1,2023-03-18 08:05:00.000000,1,70,0,307,0.08333333333333333,94.94000244140624,0,Low Value Customers
263,22.989999771118164,1,2022-12-11 10:15:00.000000,1,63,1,404,0.08333333333333333,22.989999771118164,2,High Value Customers
264,55.4900016784668,1,2023-04-21 02:48:00.000000,1,64,0,273,0.08333333333333333,55.4900016784668,0,Low Value Customers
265,14.989999771118164,1,2023-06-15 02:59:00.000000,1,31,0,218,0.08333333333333333,14.989999771118164,0,Low Value Customers
266,111.90999984741212,1,2023-12-20 05:06:00.000000,1,59,0,30,0.08333333333333333,111.90999984741212,0,Low Value Customers
267,63.95000076293945,1,2023-01-18 08:10:00.000000,1,56,1,366,0.08333333333333333,63.95000076293945,2,High Value Customers
268,189.0,1,2023-07-11 09:59:00.000000,1,55,1,192,0.08333333333333333,189.0,1,Medium Value Customers
269,105.0399980545044,1,2021-03-31 00:13:00.000000,1,34,0,1024,0.08333333333333333,105.0399980545044,0,Low Value Customers
270,72.48999786376953,1,2022-03-25 08:48:00.000000,1,24,1,665,0.08333333333333333,72.48999786376953,2,High Value Customers
271,51.0,1,2023-05-12 01:23:00.000000,1,38,1,252,0.08333333333333333,51.0,2,High Value Customers
272,97.67999982833862,1,2021-08-01 14:00:00.000000,1,37,1,901,0.08333333333333333,97.67999982833862,2,High Value Customers
273,38.36000061035156,1,2019-12-10 11:53:00.000000,1,64,1,1501,0.08333333333333333,38.36000061035156,2,High Value Customers
274,141.4000015258789,1,2023-12-17 10:11:00.000000,1,49,0,33,0.08333333333333333,141.4000015258789,0,Low Value Customers
275,102.5,1,2022-01-28 14:26:00.000000,1,14,1,721,0.08333333333333333,102.5,2,High Value Customers
277,15.4399995803833,1,2019-10-19 01:28:00.000000,1,42,0,1553,0.08333333333333333,15.4399995803833,0,Low Value Customers
278,50.0,1,2023-12-18 05:43:00.000000,1,32,1,32,0.08333333333333333,50.0,2,High Value Customers
279,412.7700004577637,1,2022-09-09 13:45:00.000000,1,34,1,497,0.08333333333333333,412.7700004577637,1,Medium Value Customers
280,112.0,1,2023-03-02 04:28:00.000000,1,49,0,323,0.08333333333333333,112.0,0,Low Value Customers
282,34.95000076293945,1,2021-05-20 12:27:00.000000,1,61,0,974,0.08333333333333333,34.95000076293945,0,Low Value Customers
283,144.0,1,2023-07-13 17:39:00.000000,1,59,1,190,0.08333333333333333,144.0,2,High Value Customers
284,148.0,1,2021-03-31 11:14:00.000000,1,16,1,1024,0.08333333333333333,148.0,2,High Value Customers
285,142.30000019073486,1,2023-04-30 15:26:00.000000,1,54,0,264,0.08333333333333333,142.30000019073486,0,Low Value Customers
286,56.0,1,2023-09-29 09:43:00.000000,1,12,0,112,0.08333333333333333,56.0,0,Low Value Customers
287,178.0,1,2023-11-23 03:29:00.000000,1,70,1,57,0.08333333333333333,178.0,2,High Value Customers
288,50.97000026702881,1,2023-03-02 12:10:00.000000,1,18,1,323,0.08333333333333333,50.97000026702881,2,High Value Customers
290,35.7400016784668,1,2022-06-14 09:08:00.000000,1,51,0,584,0.08333333333333333,35.7400016784668,0,Low Value Customers
291,40.950000762939446,1,2023-09-27 12:18:00.000000,1,40,1,114,0.08333333333333333,40.950000762939446,2,High Value Customers
293,79.4900016784668,1,2023-03-04 03:48:00.000000,1,61,1,321,0.08333333333333333,79.4900016784668,2,High Value Customers
294,128.0,1,2023-12-07 12:18:00.000000,1,69,1,43,0.08333333333333333,128.0,2,High Value Customers
296,36.5,1,2023-03-04 16:27:00.000000,1,40,1,321,0.08333333333333333,36.5,2,High Value Customers
